ST_CASE,StateName,CountyName,CityName,Latitude,Longitude
540040,West Virginia,PUTNAM (79),PLINY,38.61606111,-81.99113333
540041,West Virginia,WOOD (107),PARKERSBURG,39.26678333,-81.5341
540042,West Virginia,KANAWHA (39),SISSONVILLE,38.44533611,-81.67063611
540043,West Virginia,JEFFERSON (37),RIPPON,39.21741944,-77.90563611
540044,West Virginia,CABELL (11),NOT APPLICABLE,38.33291389,-82.24049167
540045,West Virginia,HARRISON (33),BRIDGEPORT,39.29978611,-80.27681944
540046,West Virginia,RALEIGH (81),BECKLEY,37.78790833,-81.18821389
540047,West Virginia,JACKSON (35),EVANS,38.90669722,-81.66066944
540048,West Virginia,KANAWHA (39),ST. ALBANS,38.38841389,-81.82883056
540049,West Virginia,TAYLOR (91),GRAFTON,39.353,-80.03753611
540050,West Virginia,BRAXTON (7),HEATERS,38.73364444,-80.55140278
540051,West Virginia,LOGAN (45),CHAPMANVILLE,37.93501111,-82.01319722
540052,West Virginia,JEFFERSON (37),RANSON,39.31970278,-77.84959444
540053,West Virginia,CABELL (11),HUNTINGTON,38.4078,-82.48441944
540054,West Virginia,LINCOLN (43),HAMLIN,38.28295278,-82.08186111
540055,West Virginia,RALEIGH (81),BRADLEY,37.85600833,-81.2533
540056,West Virginia,MINERAL (57),KEYSER,39.39284167,-79.00773889
540057,West Virginia,UPSHUR (97),BUCKHANNON,39.04167222,-80.20993889
540058,West Virginia,WAYNE (99),KENOVA,38.36003333,-82.59303333
540059,West Virginia,BOONE (5),JULIAN,38.15504722,-81.85079167
540060,West Virginia,MONONGALIA (61),MORGANTOWN,39.57719167,-80.09685833
540061,West Virginia,MERCER (55),OAKVALE,37.34146667,-81.00002222
540062,West Virginia,MASON (53),HENDERSON,38.8121,-82.1077
540063,West Virginia,FAYETTE (19),FAYETTEVILLE,38.04721944,-81.10221944
540064,West Virginia,HAMPSHIRE (27),CAPON BRIDGE,39.34154167,-78.44281389
540065,West Virginia,OHIO (69),NOT APPLICABLE,40.0958,-80.5196
540066,West Virginia,ROANE (87),LOONEYVILLE,38.69224722,-81.26232778
540067,West Virginia,CABELL (11),NOT APPLICABLE,38.41644722,-82.38099167
540068,West Virginia,MERCER (55),PRINCETON,37.36774444,-81.10929722
540069,West Virginia,NICHOLAS (67),NETTIE,38.23438056,-80.71120278
540070,West Virginia,MONONGALIA (61),MORGANTOWN,39.61163889,-79.92216944
540071,West Virginia,CABELL (11),HUNTINGTON,38.41213889,-82.48335556
540072,West Virginia,RALEIGH (81),SOPHIA,37.70780833,-81.2438
540073,West Virginia,MERCER (55),PRINCETON,37.34518333,-81.06008889
540074,West Virginia,MARION (49),FAIRMONT,39.51213333,-80.06655833
540075,West Virginia,CALHOUN (13),BIGBEND,38.95648056,-81.17896944
540076,West Virginia,OHIO (69),NOT APPLICABLE,40.09558889,-80.5203
540077,West Virginia,GRANT (23),MAYSVILLE,39.12949722,-79.19995833
540078,West Virginia,MONONGALIA (61),MORGANTOWN,39.64181389,-79.92368889
540079,West Virginia,KANAWHA (39),CHARLESTON,38.34326667,-81.62226389
540080,West Virginia,MERCER (55),BLUEFIELD,37.30896944,-81.25882778
540081,West Virginia,WAYNE (99),HUNTINGTON,38.39584722,-82.51625
540082,West Virginia,JEFFERSON (37),RANSON,39.32832778,-77.85434722
540083,West Virginia,FAYETTE (19),CANNELTON,38.23131389,-81.22373889
540084,West Virginia,RALEIGH (81),BEAVER,37.75307222,-81.13130556
540085,West Virginia,HARRISON (33),NOT APPLICABLE,39.24988333,-80.284825
540086,West Virginia,WOOD (107),NOT APPLICABLE,39.15202222,-81.46884167
540087,West Virginia,MORGAN (65),NOT APPLICABLE,39.62950556,-78.09436667
540088,West Virginia,CABELL (11),ONA,38.41530278,-82.234025
540089,West Virginia,TYLER (95),NOT APPLICABLE,39.53373056,-80.93158611
540090,West Virginia,PRESTON (77),AURORA,39.26076111,-79.59814167
540091,West Virginia,LEWIS (41),WESTON,39.03656389,-80.44890556
540092,West Virginia,KANAWHA (39),SOUTH CHARLESTON,38.35983333,-81.71612222
540093,West Virginia,GRANT (23),MAYSVILLE,39.089975,-79.13476389
540094,West Virginia,BERKELEY (3),NOT APPLICABLE,39.38348889,-78.14285
540095,West Virginia,BERKELEY (3),JONES SPRINGS,39.40496667,-77.965525
540096,West Virginia,HAMPSHIRE (27),NOT APPLICABLE,39.35018611,-78.83410278
540097,West Virginia,BOONE (5),VAN,37.97178611,-81.70194444
540098,West Virginia,PRESTON (77),BRUCETON MILLS,39.65618611,-79.532725
540099,West Virginia,MINERAL (57),NEW CREEK,39.36097222,-79.02444722
540100,West Virginia,CABELL (11),HUNTINGTON,38.43384444,-82.35857778
540101,West Virginia,MASON (53),GALLIPOLIS FERRY,38.79100833,-82.20043056
540102,West Virginia,GREENBRIER (25),WHITE SULPHUR SPGS,37.77020278,-80.32805833
540103,West Virginia,BERKELEY (3),FALLING WATERS,39.55697222,-77.94161667
540104,West Virginia,WOOD (107),WASHINGTON,39.26356667,-81.64611667
540105,West Virginia,UPSHUR (97),BUCKHANNON,38.92634167,-80.26454167
540106,West Virginia,LINCOLN (43),BRANCHLAND,38.14211944,-82.18324444
540107,West Virginia,DODDRIDGE (17),NEW MILTON,39.22236944,-80.69736389
540108,West Virginia,KANAWHA (39),CHARLESTON,38.35529722,-81.63761389
540109,West Virginia,WAYNE (99),FORT GAY,38.14118333,-82.57995
540110,West Virginia,POCAHONTAS (75),HUNTERSVILLE,38.19991944,-80.01820833
540111,West Virginia,PUTNAM (79),HURRICANE,38.42802222,-82.04220556
540112,West Virginia,MINGO (59),LENORE,37.81708889,-82.27033056
540113,West Virginia,PRESTON (77),ROWLESBURG,39.34779722,-79.68003611
540114,West Virginia,JACKSON (35),KENNA,38.65281111,-81.65260556
540115,West Virginia,BERKELEY (3),NOT APPLICABLE,39.49399444,-77.95798333
540116,West Virginia,MCDOWELL (47),IAEGER,37.48279722,-81.89678611
540117,West Virginia,LOGAN (45),TAPLIN,37.76095,-81.91067222
540118,West Virginia,NICHOLAS (67),NETTIE,38.36183056,-80.61248611
540119,West Virginia,CABELL (11),BARBOURSVILLE,38.41493611,-82.29951389
540120,West Virginia,BERKELEY (3),MARTINSBURG,39.42430556,-77.98837222
540121,West Virginia,BOONE (5),JULIAN,38.15178611,-81.84429167
540122,West Virginia,HARRISON (33),CLARKSBURG,39.28098056,-80.27788889
540123,West Virginia,MCDOWELL (47),WAR,37.30280278,-81.68815833
540124,West Virginia,MASON (53),ASHTON,38.62433056,-82.16503889
540125,West Virginia,KANAWHA (39),CHARLESTON,38.41386111,-81.69976944
540126,West Virginia,JACKSON (35),RAVENSWOOD,38.92530833,-81.75606667
540127,West Virginia,JACKSON (35),SANDYVILLE,38.96644444,-81.62445556
540128,West Virginia,MONROE (63),NOT APPLICABLE,37.47353889,-80.42473889
540129,West Virginia,CLAY (15),CLAY,38.40343611,-81.11311944
540130,West Virginia,RITCHIE (85),MACFARLAN,39.07844444,-81.21106389
540131,West Virginia,JEFFERSON (37),HARPERS FERRY,39.30856667,-77.79837222
540132,West Virginia,GREENBRIER (25),CALDWELL,37.77320278,-80.37989444
540133,West Virginia,MONONGALIA (61),MORGANTOWN,39.66163889,-79.82053889
540134,West Virginia,CALHOUN (13),BIG SPRINGS,38.98229444,-81.06595556
540135,West Virginia,BERKELEY (3),HEDGESVILLE,39.40227778,-78.15051111
540136,West Virginia,RALEIGH (81),BOLT,37.76234722,-81.412425
540137,West Virginia,JACKSON (35),KENNA,38.66516944,-81.64964444
540138,West Virginia,RALEIGH (81),FAIRDALE,37.77322222,-81.38038056
540139,West Virginia,RANDOLPH (83),ELKINS,38.89618056,-79.85206111
540140,West Virginia,WAYNE (99),WAYNE,38.24708333,-82.420875
540141,West Virginia,MONONGALIA (61),MORGANTOWN,39.52166389,-80.01138333
540142,West Virginia,MARION (49),WHITEHALL,39.44066111,-80.17314444
540143,West Virginia,JEFFERSON (37),MIDDLEWAY,39.31941944,-77.98763056
540144,West Virginia,HARRISON (33),NOT APPLICABLE,39.26547778,-80.28917222
540145,West Virginia,OHIO (69),WHEELING,40.06355,-80.72324167
540146,West Virginia,WETZEL (103),NOT APPLICABLE,39.58248889,-80.74927778
540147,West Virginia,MERCER (55),BLUEFIELD,37.26476667,-81.18542222
540148,West Virginia,WIRT (105),PALESTINE,39.03078333,-81.41043611
540149,West Virginia,WEBSTER (101),WEBSTER SPRINGS,38.47227222,-80.4168
540150,West Virginia,ROANE (87),NEWTON,38.54351944,-81.31579167
540151,West Virginia,OHIO (69),NOT APPLICABLE,40.09835,-80.677425
540152,West Virginia,MERCER (55),PRINCETON,37.40551667,-81.15001111
540153,West Virginia,MASON (53),LETART,38.95516389,-82.004075
540154,West Virginia,MINGO (59),NOT APPLICABLE,37.70296667,-82.18551111
540155,West Virginia,MINGO (59),NOT APPLICABLE,99.9999,999.9999
540156,West Virginia,MASON (53),POINT PLEASANT,39.01306111,-82.03688333
540157,West Virginia,MARSHALL (51),NOT APPLICABLE,39.99395,-80.69918889
540158,West Virginia,WOOD (107),WALKER,39.16516667,-81.39470833
540159,West Virginia,MASON (53),POINT PLEASANT,38.84647222,-82.06922222
540160,West Virginia,WYOMING (109),HANOVER,37.59335833,-81.82656944
540162,West Virginia,DODDRIDGE (17),WEST UNION,39.35427778,-80.80793333
540163,West Virginia,LOGAN (45),BRAEHOLM,37.77668333,-81.81923889
540164,West Virginia,UPSHUR (97),BUCKHANNON,38.96089444,-80.14995
540165,West Virginia,WOOD (107),WAVERLY,39.241325,-81.42512222
540166,West Virginia,FAYETTE (19),FAYETTEVILLE,38.05770556,-81.10462778
540167,West Virginia,NICHOLAS (67),FENWICK,38.22653889,-80.64441667
540168,West Virginia,BRAXTON (7),SUTTON,38.67416389,-80.71580833
540169,West Virginia,GILMER (21),NOT APPLICABLE,38.84375833,-80.92305556
540170,West Virginia,HARDY (31),MOOREFIELD,38.99170833,-79.04256667
540171,West Virginia,WOOD (107),PARKERSBURG,39.319025,-81.45748889
540172,West Virginia,JACKSON (35),RAVENSWOOD,39.03024167,-81.64659167
540173,West Virginia,HARDY (31),NOT APPLICABLE,39.07474444,-78.62650278
540174,West Virginia,HARRISON (33),NOT APPLICABLE,39.30816944,-80.35469167
540175,West Virginia,PUTNAM (79),RED HOUSE,38.53938056,-81.89626111
540176,West Virginia,BOONE (5),OTTAWA,37.95688889,-81.81666667
540177,West Virginia,WAYNE (99),FORT GAY,37.98725833,-82.46916111
540178,West Virginia,LEWIS (41),NOT APPLICABLE,38.96762222,-80.51406111
540179,West Virginia,PRESTON (77),BRUCETON MILLS,39.7058,-79.52398889
540180,West Virginia,BARBOUR (1),BELINGTON,39.06626667,-79.97408889
540181,West Virginia,MASON (53),GLENWOOD,38.61166944,-82.16669722
540182,West Virginia,PLEASANTS (73),NOT APPLICABLE,39.33813611,-81.11153889
540183,West Virginia,KANAWHA (39),ST. ALBANS,38.39665278,-81.86118889
540184,West Virginia,MINGO (59),MATEWAN,37.64008056,-82.07566111
540185,West Virginia,RALEIGH (81),NOT APPLICABLE,37.86426667,-81.25944167
540186,West Virginia,ROANE (87),NOT APPLICABLE,38.79004167,-81.2992
540187,West Virginia,CLAY (15),NOT APPLICABLE,38.47533333,-81.07722778
540188,West Virginia,BERKELEY (3),MARTINSBURG,39.55446944,-77.93378611
540189,West Virginia,MONONGALIA (61),MORGANTOWN,39.52147222,-79.9119
540190,West Virginia,KANAWHA (39),LOWER BELLE,38.3159,-81.55351944
540192,West Virginia,NICHOLAS (67),CANVAS,38.26308889,-80.77594722
540193,West Virginia,KANAWHA (39),NOT APPLICABLE,38.44811944,-81.51658611
540194,West Virginia,MONONGALIA (61),MORGANTOWN,39.671575,-80.03036667
540195,West Virginia,RALEIGH (81),COAL CITY,37.6706,-81.21293889
540196,West Virginia,LINCOLN (43),HARTS,38.02867778,-82.131925
540197,West Virginia,LINCOLN (43),HARTS,38.02077222,-82.096175
540198,West Virginia,MARSHALL (51),NOT APPLICABLE,39.96021667,-80.74995278
540199,West Virginia,MARION (49),WHITEHALL,39.42091667,-80.20178056
540200,West Virginia,HARRISON (33),BRIDGEPORT,39.32848056,-80.28836389
540201,West Virginia,MERCER (55),OAKVALE,37.42660556,-80.88286389
540202,West Virginia,KANAWHA (39),CHARLESTON,38.33464722,-81.60363889
540203,West Virginia,LEWIS (41),WESTON,39.03410556,-80.47268056
540204,West Virginia,JACKSON (35),KENNA,38.67966944,-81.64084444
540205,West Virginia,RANDOLPH (83),WHITMER,38.79805,-79.54516667
540206,West Virginia,KANAWHA (39),JARRETTS FORD,38.449675,-81.50934722
540207,West Virginia,MERCER (55),NOT APPLICABLE,37.33564722,-81.2909
540208,West Virginia,LINCOLN (43),SPURLOCKVILLE,38.13541389,-81.97866389
540209,West Virginia,GRANT (23),NOT APPLICABLE,39.18911667,-79.044275
540210,West Virginia,MARSHALL (51),NOT APPLICABLE,39.96166944,-80.59059444
540211,West Virginia,WOOD (107),VIENNA,39.34551389,-81.525275
540212,West Virginia,WAYNE (99),KENOVA,38.35510556,-82.54967778
540213,West Virginia,GREENBRIER (25),RAINELLE,37.97851667,-80.75798056
540214,West Virginia,LOGAN (45),LOGAN,37.77541389,-81.93335
540215,West Virginia,PENDLETON (71),SENECA ROCKS,38.93089722,-79.31166944
540216,West Virginia,NICHOLAS (67),NETTIE,38.08751111,-80.70733333
540217,West Virginia,MINGO (59),MATEWAN,37.571125,-82.13244167
540218,West Virginia,JACKSON (35),RIPLEY,38.83053611,-81.72510833
540219,West Virginia,KANAWHA (39),JARRETTS FORD,38.46556111,-81.48526389
540220,West Virginia,BERKELEY (3),GERRARDSTOWN,39.36220556,-78.10609167
540221,West Virginia,BERKELEY (3),FALLING WATERS,39.57317222,-77.88505278
540222,West Virginia,NICHOLAS (67),SUMMERSVILLE,38.26443889,-80.8525
540223,West Virginia,TUCKER (93),RED CREEK,38.98978333,-79.47248889
540224,West Virginia,LOGAN (45),LOGAN,37.92483333,-81.97856111
540225,West Virginia,CABELL (11),SALT ROCK,38.32571111,-82.22410278
540226,West Virginia,PENDLETON (71),FRANKLIN,38.63926667,-79.33435278
540227,West Virginia,PUTNAM (79),FRAZIERS BOTTOM,38.55980556,-81.97558056
540228,West Virginia,FAYETTE (19),OAK HILL,37.97228889,-81.14865833
540229,West Virginia,LOGAN (45),VERDUNVILLE,37.84760833,-82.03867222
540230,West Virginia,WOOD (107),PARKERSBURG,39.29423056,-81.51904444
540231,West Virginia,NICHOLAS (67),FENWICK,38.21995833,-80.6103
540232,West Virginia,CABELL (11),LESAGE,38.55387778,-82.28365556
540233,West Virginia,HARRISON (33),MOUNT CLARE,39.18309444,-80.26948611
540234,West Virginia,RALEIGH (81),BECKLEY,37.79374444,-81.21696111
540235,West Virginia,FAYETTE (19),OAK HILL,38.00873611,-81.13333889
540236,West Virginia,KANAWHA (39),CHARLESTON,38.37748889,-81.56574444
540237,West Virginia,HAMPSHIRE (27),POINTS,39.41938889,-78.57496944
540239,West Virginia,HARRISON (33),CLARKSBURG,39.28043333,-80.28761667
540240,West Virginia,WAYNE (99),KENOVA,38.40278889,-82.58649722
540241,West Virginia,RANDOLPH (83),ELKINS,38.93062222,-79.85033056
540242,West Virginia,WYOMING (109),MABEN,37.64216389,-81.39136667
540243,West Virginia,GRANT (23),LANDES,38.90142222,-79.19416111
540244,West Virginia,RALEIGH (81),PROSPERITY,37.82644722,-81.19546389
540245,West Virginia,WYOMING (109),BAILEYSVILLE,37.58388333,-81.71126667
540246,West Virginia,MCDOWELL (47),CRUMPLER,37.43333056,-81.34
540247,West Virginia,MARION (49),BARRACKVILLE,39.49166944,-80.17891111
540248,West Virginia,MONROE (63),GAP MILLS,37.58083056,-80.42583056
540249,West Virginia,BRAXTON (7),NOT APPLICABLE,38.851175,-80.66496667
540250,West Virginia,MONONGALIA (61),MORGANTOWN,39.666875,-80.02289444
540251,West Virginia,CABELL (11),HUNTINGTON,38.42805,-82.39393611
550001,Wisconsin,MILWAUKEE (79),SOUTH MILWAUKEE,42.87703611,-87.93210833
550002,Wisconsin,ROCK (105),NOT APPLICABLE,42.57338889,-88.88849444
550003,Wisconsin,MILWAUKEE (79),WEST ALLIS,42.98533889,-88.04710556
550004,Wisconsin,ST CROIX (109),NOT APPLICABLE,45.04261111,-92.75997778
550005,Wisconsin,GRANT (43),NOT APPLICABLE,42.66924167,-90.55056389
550006,Wisconsin,JEFFERSON (55),WATERTOWN,43.193975,-88.72418889
550007,Wisconsin,MANITOWOC (71),NOT APPLICABLE,44.21706667,-87.75552778
550008,Wisconsin,WASHINGTON (131),JACKSON,43.32168611,-88.18556111
550009,Wisconsin,MILWAUKEE (79),SOUTH MILWAUKEE,42.92693611,-87.94941389
550010,Wisconsin,IOWA (49),NOT APPLICABLE,42.88218889,-90.177975
550011,Wisconsin,KENOSHA (59),Other,42.63188611,-87.82060278
550012,Wisconsin,KENOSHA (59),BRISTOL,42.49495278,-87.976275
550014,Wisconsin,COLUMBIA (21),NOT APPLICABLE,43.51796389,-89.516925
550015,Wisconsin,DANE (25),MADISON,43.137825,-89.382125
550016,Wisconsin,DANE (25),MADISON,43.04631944,-89.48665
550017,Wisconsin,RACINE (101),NOT APPLICABLE,42.72748889,-88.11082222
550018,Wisconsin,DANE (25),NOT APPLICABLE,43.27869722,-89.4016
550019,Wisconsin,SAWYER (113),NOT APPLICABLE,45.88421667,-90.760325
550020,Wisconsin,WAUKESHA (133),Other,42.94850833,-88.22828333
550022,Wisconsin,FOND DU LAC (39),NOT APPLICABLE,43.65939167,-88.26038333
550023,Wisconsin,MANITOWOC (71),NOT APPLICABLE,43.89356111,-87.95466389
550024,Wisconsin,FOREST (41),NOT APPLICABLE,45.41363056,-88.82273611
550025,Wisconsin,RACINE (101),CALEDONIA,42.82669444,-87.95173611
550026,Wisconsin,ADAMS (1),NOT APPLICABLE,43.87616667,-89.63738056
550027,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.01950833,-87.933
550028,Wisconsin,SHAWANO (115),SHAWANO,44.78207222,-88.60443889
550029,Wisconsin,MARATHON (73),NOT APPLICABLE,44.94531667,-89.59198611
550030,Wisconsin,DANE (25),NOT APPLICABLE,42.90306389,-89.25023611
550031,Wisconsin,PORTAGE (97),STEVENS POINT,44.51449722,-89.52924167
550032,Wisconsin,ROCK (105),NOT APPLICABLE,42.56195556,-89.06923333
550033,Wisconsin,BROWN (9),NOT APPLICABLE,44.38878611,-88.04960278
550034,Wisconsin,MONROE (81),NOT APPLICABLE,43.78596944,-90.54867778
550035,Wisconsin,BROWN (9),HOWARD,44.53129722,-88.0793
550036,Wisconsin,ROCK (105),NOT APPLICABLE,42.73013333,-89.06890278
550037,Wisconsin,WALWORTH (127),NOT APPLICABLE,42.69430833,-88.50188333
550038,Wisconsin,LANGLADE (67),NOT APPLICABLE,45.10917222,-89.15389167
550039,Wisconsin,SHEBOYGAN (117),NOT APPLICABLE,43.80019444,-87.88092778
550040,Wisconsin,BROWN (9),NOT APPLICABLE,44.440125,-87.93317778
550041,Wisconsin,MILWAUKEE (79),WAUWATOSA,43.074675,-88.050425
550042,Wisconsin,JUNEAU (57),NOT APPLICABLE,44.07460556,-90.09984167
550043,Wisconsin,WINNEBAGO (139),NOT APPLICABLE,44.23700833,-88.85340833
550044,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.04016667,-87.91318056
550045,Wisconsin,BURNETT (13),NOT APPLICABLE,45.69778611,-92.66937222
550046,Wisconsin,SHEBOYGAN (117),SHEBOYGAN,43.75848611,-87.72302222
550047,Wisconsin,WASHINGTON (131),NOT APPLICABLE,43.49370278,-88.17940556
550048,Wisconsin,OCONTO (83),NOT APPLICABLE,44.76479444,-88.04929722
550049,Wisconsin,ASHLAND (3),NOT APPLICABLE,46.53736111,-90.57386111
550050,Wisconsin,RACINE (101),NOT APPLICABLE,42.72308056,-88.17225833
550051,Wisconsin,DODGE (27),NOT APPLICABLE,43.37760556,-88.66576944
550052,Wisconsin,FOND DU LAC (39),NOT APPLICABLE,43.81997778,-88.37716944
550053,Wisconsin,SAUK (111),NOT APPLICABLE,43.346825,-90.09342222
550054,Wisconsin,SHEBOYGAN (117),NOT APPLICABLE,43.54645278,-87.94136111
550055,Wisconsin,LA CROSSE (63),NOT APPLICABLE,43.76786111,-91.16438333
550056,Wisconsin,GREEN (45),NOT APPLICABLE,42.589325,-89.77716111
550057,Wisconsin,RICHLAND (103),NOT APPLICABLE,43.39794167,-90.37320278
550058,Wisconsin,MARATHON (73),NOT APPLICABLE,44.88158056,-89.34416667
550059,Wisconsin,MONROE (81),SPARTA,43.937125,-90.84078889
550060,Wisconsin,ST CROIX (109),NOT APPLICABLE,44.89243611,-92.63770556
550061,Wisconsin,MILWAUKEE (79),WEST ALLIS,43.00906389,-88.04664444
550062,Wisconsin,KENOSHA (59),NOT APPLICABLE,42.49818333,-88.19701389
550063,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.04143333,-87.98271944
550064,Wisconsin,ROCK (105),JANESVILLE,42.70396389,-88.98389722
550065,Wisconsin,KENOSHA (59),BRISTOL,42.564425,-87.95329722
550066,Wisconsin,PRICE (99),NOT APPLICABLE,45.64419722,-90.39123333
550067,Wisconsin,MANITOWOC (71),NOT APPLICABLE,44.19663056,-87.79890278
550068,Wisconsin,LINCOLN (69),NOT APPLICABLE,45.55514167,-89.89937778
550069,Wisconsin,DANE (25),NOT APPLICABLE,42.87981111,-89.06818333
550070,Wisconsin,CLARK (19),NOT APPLICABLE,44.63320556,-90.50674722
550071,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.06434722,-87.96750278
550072,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.03939722,-87.95763889
550073,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.10982778,-88.00146667
550074,Wisconsin,LA CROSSE (63),HOLMEN,43.93391667,-91.24513333
550075,Wisconsin,GREEN (45),NOT APPLICABLE,42.71120556,-89.36808611
550076,Wisconsin,JACKSON (53),NOT APPLICABLE,44.33069722,-90.89330278
550077,Wisconsin,MARINETTE (75),NOT APPLICABLE,45.36333611,-88.22386667
550078,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.11805556,-87.96763333
550079,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.06270833,-87.95748611
550080,Wisconsin,GRANT (43),NOT APPLICABLE,43.11100278,-90.75104167
550081,Wisconsin,PEPIN (91),NOT APPLICABLE,44.66403611,-92.11002778
550082,Wisconsin,JUNEAU (57),NOT APPLICABLE,43.73055556,-90.00275278
550083,Wisconsin,SHAWANO (115),NOT APPLICABLE,44.60164444,-88.24785278
550084,Wisconsin,GRANT (43),NOT APPLICABLE,42.98596389,-91.04461389
550085,Wisconsin,SAUK (111),NOT APPLICABLE,43.19118333,-90.18707778
550086,Wisconsin,POLK (95),NOT APPLICABLE,45.47920556,-92.52952778
550087,Wisconsin,ST CROIX (109),NOT APPLICABLE,45.11879444,-92.57816111
550088,Wisconsin,WAUKESHA (133),MENOMONEE FALLS,43.14116111,-88.16424444
550089,Wisconsin,MILWAUKEE (79),MILWAUKEE,42.96296667,-87.94596944
550090,Wisconsin,ROCK (105),NOT APPLICABLE,42.74454722,-89.08590278
550091,Wisconsin,SHEBOYGAN (117),NOT APPLICABLE,43.79079167,-87.84354444
550092,Wisconsin,PORTAGE (97),NOT APPLICABLE,44.579825,-89.39638611
550093,Wisconsin,MARATHON (73),NOT APPLICABLE,44.9454,-90.10300556
550094,Wisconsin,PRICE (99),NOT APPLICABLE,45.88834444,-90.21731389
550095,Wisconsin,LANGLADE (67),NOT APPLICABLE,45.22304722,-89.3043
550096,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.00483611,-87.93816389
550097,Wisconsin,SHAWANO (115),NOT APPLICABLE,44.86736111,-89.16975
550098,Wisconsin,WAUPACA (135),NOT APPLICABLE,44.33115556,-89.05078056
550099,Wisconsin,ROCK (105),BELOIT,42.54022778,-89.04697778
550100,Wisconsin,COLUMBIA (21),FALL RIVER,43.37836667,-89.06565833
550101,Wisconsin,OCONTO (83),NOT APPLICABLE,45.02528333,-88.2041
550102,Wisconsin,SAUK (111),LAKE DELTON,43.59520278,-89.81418611
550103,Wisconsin,WINNEBAGO (139),OSHKOSH,44.04953611,-88.52802778
550104,Wisconsin,CHIPPEWA (17),NOT APPLICABLE,44.98451944,-91.43765833
550105,Wisconsin,OUTAGAMIE (87),KAUKAUNA,44.265275,-88.2575
550106,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.10775278,-87.93205556
550107,Wisconsin,MARINETTE (75),NOT APPLICABLE,45.33611389,-87.80800556
550108,Wisconsin,WAUSHARA (137),NOT APPLICABLE,44.00679722,-89.50295556
550109,Wisconsin,JACKSON (53),NOT APPLICABLE,44.31165278,-90.80356111
550110,Wisconsin,WAUKESHA (133),NEW BERLIN,42.95172222,-88.12875556
550111,Wisconsin,SHEBOYGAN (117),NOT APPLICABLE,43.86463333,-87.94238056
550112,Wisconsin,DANE (25),MADISON,43.05779444,-89.47212222
550113,Wisconsin,DODGE (27),NOT APPLICABLE,43.34259167,-88.63898056
550114,Wisconsin,WALWORTH (127),NOT APPLICABLE,42.78313056,-88.74910278
550115,Wisconsin,KENOSHA (59),Other,42.65903611,-87.81114722
550116,Wisconsin,DANE (25),NOT APPLICABLE,42.99041111,-89.76027778
550117,Wisconsin,BAYFIELD (7),NOT APPLICABLE,46.54905833,-91.30369167
550118,Wisconsin,SHAWANO (115),NOT APPLICABLE,44.94562222,-89.00179722
550119,Wisconsin,JACKSON (53),BLACK RIVER FALLS,44.29445833,-90.83077778
550120,Wisconsin,DANE (25),MADISON,43.09828611,-89.31597222
550121,Wisconsin,DOUGLAS (31),SUPERIOR,46.72055278,-92.08390278
550122,Wisconsin,DANE (25),NOT APPLICABLE,42.88411111,-89.35098889
550123,Wisconsin,DUNN (33),NOT APPLICABLE,44.89858611,-92.09591944
550124,Wisconsin,ONEIDA (85),NOT APPLICABLE,45.89848333,-89.69755
550125,Wisconsin,DODGE (27),WATERTOWN,43.21105833,-88.76169444
550126,Wisconsin,FOND DU LAC (39),NOT APPLICABLE,43.64775278,-88.70918889
550127,Wisconsin,OUTAGAMIE (87),NOT APPLICABLE,44.37146389,-88.72580556
550128,Wisconsin,SHEBOYGAN (117),NOT APPLICABLE,43.67386944,-87.82051111
550129,Wisconsin,WASHINGTON (131),NOT APPLICABLE,43.45080833,-88.35845833
550130,Wisconsin,WASHINGTON (131),RICHFIELD,43.25110833,-88.23393333
550131,Wisconsin,DANE (25),MADISON,43.03186111,-89.47248333
550132,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.08500278,-87.92590556
550133,Wisconsin,WAUKESHA (133),NOT APPLICABLE,43.03966944,-88.17837778
550134,Wisconsin,KENOSHA (59),Other,42.65607222,-87.95285556
550136,Wisconsin,WAUPACA (135),NOT APPLICABLE,44.30651389,-88.93170278
550137,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.07349444,-87.99774444
550138,Wisconsin,MILWAUKEE (79),WEST ALLIS,43.00651389,-88.00015278
550139,Wisconsin,ROCK (105),NOT APPLICABLE,42.686675,-89.28814722
550141,Wisconsin,LANGLADE (67),NOT APPLICABLE,45.04374722,-89.05311389
550142,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.14156389,-88.05496667
550143,Wisconsin,WASHINGTON (131),NOT APPLICABLE,43.42643611,-88.12767222
550145,Wisconsin,GREEN LAKE (47),NOT APPLICABLE,43.67241667,-88.90535833
550146,Wisconsin,MILWAUKEE (79),MILWAUKEE,43.11856944,-88.03340556
550147,Wisconsin,WAUKESHA (133),NOT APPLICABLE,43.17963056,-88.50921667
